tp_record_share;id_titolo_invio;id_titolo_exp;id_titolo_inviante;id_titolo_ricevente;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;repertorio_polizza;ramo;effetto_titolo;stato_share;id_incasso_exp;cod_garanzia_cmp;descrizione_garanzia_cmp;ramo_bil;codice_provv;aliquota;tipo_premi_delega;netto;diritti;accessori;imponibile;antiracket;tasse;lordo;ssn;sconto_applicato_1;sconto_applicato_2;provvigioni_totali;provvigioni_acquisto;provvigioni_acquisto_variabile;provvigioni_acquisto_fissa;provvigioni_incasso;provvigioni_incasso_variabile;provvigioni_incasso_fissa;provvigioni_acquisto_diritti;provvigioni_incasso_diritti;collaboratore_1;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_acq_parte_diritti_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;provv_inc_parte_diritti_c1;collaboratore_2;provv_tot_c2;provv_acq_c2;provv_acq_parte_fissa_c2;provv_acq_parte_variabile_c2;provv_acq_parte_diritti_c2;provv_inc_c2;provv_inc_parte_fissa_c2;provv_inc_parte_variabile_c2;provv_inc_parte_diritti_c2;collaboratore_3;provv_tot_c3;provv_acq_c3;provv_acq_parte_fissa_c3;provv_acq_parte_variabile_c3;provv_acq_parte_diritti_c3;provv_inc_c3;provv_inc_parte_fissa_c3;provv_inc_parte_variabile_c3;provv_inc_parte_diritti_c3;collaboratore_4;provv_tot_c4;provv_acq_c4;provv_acq_parte_fissa_c4;provv_acq_parte_variabile_c4;provv_acq_parte_diritti_c4;provv_inc_c4;provv_inc_parte_fissa_c4;provv_inc_parte_variabile_c4;provv_inc_parte_diritti_c4;timestamp_record
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;O58;ROTTURA CRISTALLI;0;;0,00;T;67,37;0,00;0,00;67,37;0,67;9,09;76,46;0,00;0,00;0,00;10,11;10,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;O66;I/F RISCHI SPECIALI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,03;0,28;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;O80;RICORSO TERZI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,04;0,29;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;CIA;CONTRIBUTO IMPOSTE RAMO ASSISTENZA;0;;0,00;T;-0,4;0,00;0,00;-0,4;0,00;0,00;-0,4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;N81;DUPLICAZIONE PATENTE GUIDA;0;;0,00;T;0,96;0,00;0,00;0,96;0,01;0,13;1,09;0,00;0,00;0,00;0,14;0,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;CII;CONTRIBUTO IMPOSTE RAMO INFORTUNI;0;;0,00;T;-3,34;0,00;0,00;-3,34;0,00;0,00;-3,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;N82;PERDITA DELLE CHIAVI;0;;0,00;T;0,96;0,00;0,00;0,96;0,01;0,13;1,09;0,00;0,00;0,00;0,14;0,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604730;938604730;OWEB-23774-938604730;;5;GEN;;180394701;0;;3N;25/06/2026;A;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;T;0,96;0,00;0,00;0,96;0,00;0,12;1,08;0,00;0,00;0,00;0,14;0,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604732;938604732;OWEB-23774-938604732;;5;GEN;;180394699;0;;3N;22/06/2026;P;;N84;RC AUTOCARRI;0;;0,00;T;194,88;0,00;0,00;194,88;0,00;44,82;239,7;20,46;0,00;0,00;15,21;15,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604732;938604732;OWEB-23774-938604732;;5;GEN;;180394699;0;;3N;22/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;0,13;0,00;0,00;0,13;0,01;0,02;0,15;0,00;0,00;0,00;0,02;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938604732;938604732;OWEB-23774-938604732;;5;GEN;;180394699;0;;3N;22/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;0,13;0,00;0,00;0,13;0,01;0,02;0,15;0,00;0,00;0,00;0,02;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938779135;938779135;OWEB-23774-938779135;;5;GEN;;180395071;0;;3N;09/06/2026;P;;N87;RC MOTOCICLI;0;;0,00;T;187,22;0,00;0,00;187,22;0,00;43,06;230,28;19,66;0,00;0,00;18,27;18,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938779135;938779135;OWEB-23774-938779135;;5;GEN;;180395071;0;;3N;09/06/2026;P;;P02;ASSISTENZA AUTO;0;;0,00;T;27,27;0,00;0,00;27,27;0,00;3,41;30,68;0,00;0,00;0,00;5,45;5,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938779135;938779135;OWEB-23774-938779135;;5;GEN;;180395071;0;;3N;09/06/2026;P;;CIA;CONTRIBUTO IMPOSTE RAMO ASSISTENZA;0;;0,00;T;-0,46;0,00;0,00;-0,46;0,00;0,00;-0,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938779136;938779136;OWEB-23774-938779136;;5;GEN;;182259560;0;;3N;22/06/2026;P;;N89;MACCHINE AGRICOLE;0;;0,00;T;182,06;0,00;0,00;182,06;0,00;41,87;223,93;19,12;0,00;0,00;17,77;17,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938779136;938779136;OWEB-23774-938779136;;5;GEN;;182259560;0;;3N;22/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,04;0,29;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;938779136;938779136;OWEB-23774-938779136;;5;GEN;;182259560;0;;3N;22/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,03;0,28;0,00;0,00;0,00;0,03;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730143;940730143;OWEB-23774-940730143;;5;GEN;;182259563;0;;3N;30/06/2026;P;;N89;MACCHINE AGRICOLE;0;;0,00;T;134,09;0,00;0,00;134,09;0,00;30,84;164,93;14,08;0,00;0,00;13,08;13,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730143;940730143;OWEB-23774-940730143;;5;GEN;;182259563;0;;3N;30/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,04;0,29;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730143;940730143;OWEB-23774-940730143;;5;GEN;;182259563;0;;3N;30/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,03;0,28;0,00;0,00;0,00;0,03;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;N81;DUPLICAZIONE PATENTE GUIDA;0;;0,00;T;0,88;0,00;0,00;0,88;0,01;0,12;1,0;0,00;0,00;0,00;0,13;0,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;Q18;GARANZIE AGGIUNTIVE AUTO;0;;0,00;T;6,16;0,00;0,00;6,16;0,07;0,84;7,0;0,00;0,00;0,00;0,91;0,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;O98;GUASTI KASKO VEICOLO NON ASSIC. O NON IDENTIFICATO;0;;0,00;T;0,5;0,00;0,00;0,5;0,01;0,07;0,57;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;CII;CONTRIBUTO IMPOSTE RAMO INFORTUNI;0;;0,00;T;-3,47;0,00;0,00;-3,47;0,00;0,00;-3,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;N83;RC AUTOVETTURE;0;;0,00;T;253,37;0,00;0,00;253,37;0,00;58,28;311,65;26,6;0,00;0,00;27,22;27,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;O58;ROTTURA CRISTALLI;0;;0,00;T;53,75;0,00;0,00;53,75;0,54;7,26;61,01;0,00;0,00;0,00;8,06;8,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,03;0,28;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,04;0,29;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;D87;INFORTUNI - RC AUTO;0;;0,00;T;52,0;0,00;0,00;52,0;0,00;6,5;58,5;0,00;0,00;0,00;13,52;13,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;CIA;CONTRIBUTO IMPOSTE RAMO ASSISTENZA;0;;0,00;T;-0,39;0,00;0,00;-0,39;0,00;0,00;-0,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;P02;ASSISTENZA AUTO;0;;0,00;T;22,73;0,00;0,00;22,73;0,00;2,84;25,57;0,00;0,00;0,00;4,55;4,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;N82;PERDITA DELLE CHIAVI;0;;0,00;T;0,88;0,00;0,00;0,88;0,01;0,12;1,0;0,00;0,00;0,00;0,13;0,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730469;940730469;OWEB-23774-940730469;;5;GEN;;180394811;0;;3N;30/06/2026;P;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;T;0,88;0,00;0,00;0,88;0,00;0,11;0,99;0,00;0,00;0,00;0,13;0,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730475;940730475;OWEB-23774-940730475;;5;GEN;;180394766;0;;3N;20/06/2026;P;;Q18;GARANZIE AGGIUNTIVE AUTO;0;;0,00;T;6,16;0,00;0,00;6,16;0,07;0,84;7,0;0,00;0,00;0,00;0,91;0,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730475;940730475;OWEB-23774-940730475;;5;GEN;;180394766;0;;3N;20/06/2026;P;;N81;DUPLICAZIONE PATENTE GUIDA;0;;0,00;T;0,88;0,00;0,00;0,88;0,01;0,12;1,0;0,00;0,00;0,00;0,13;0,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730475;940730475;OWEB-23774-940730475;;5;GEN;;180394766;0;;3N;20/06/2026;P;;N82;PERDITA DELLE CHIAVI;0;;0,00;T;0,88;0,00;0,00;0,88;0,01;0,12;1,0;0,00;0,00;0,00;0,13;0,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730475;940730475;OWEB-23774-940730475;;5;GEN;;180394766;0;;3N;20/06/2026;P;;CIA;CONTRIBUTO IMPOSTE RAMO ASSISTENZA;0;;0,00;T;-0,01;0,00;0,00;-0,01;0,00;0,00;-0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730475;940730475;OWEB-23774-940730475;;5;GEN;;180394766;0;;3N;20/06/2026;P;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;T;0,88;0,00;0,00;0,88;0,00;0,11;0,99;0,00;0,00;0,00;0,13;0,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730475;940730475;OWEB-23774-940730475;;5;GEN;;180394766;0;;3N;20/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,04;0,29;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730475;940730475;OWEB-23774-940730475;;5;GEN;;180394766;0;;3N;20/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,03;0,28;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730475;940730475;OWEB-23774-940730475;;5;GEN;;180394766;0;;3N;20/06/2026;P;;O58;ROTTURA CRISTALLI;0;;0,00;T;111,79;0,00;0,00;111,79;1,12;15,09;126,88;0,00;0,00;0,00;16,77;16,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730475;940730475;OWEB-23774-940730475;;5;GEN;;180394766;0;;3N;20/06/2026;P;;N84;RC AUTOCARRI;0;;0,00;T;2041,11;0,00;0,00;2041,11;0,00;469,46;2510,57;214,32;0,00;0,00;159,39;159,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
