tp_record_share;id_polizza_exp;id_polizza_invio;id_polizza_inviante;id_polizza_ricevente;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;repertorio;codice_garanzia_art20;descrizione_garanzia_art20;stato_garanzia_art20;cod_garanzia_cmp;descrizione_garanzia_cmp;ramo_bil;codice_provv;aliquota;tasso;minimo;scoperto;valore_ass_1;valore_ass_2;valore_ass_3;tipo_bene_assicurato_art20;id_bene_exp;descrizione_bene_assicurato;id_beneficiario_exp;tipo_premi;tipo_premi_delega;provvigioni_totali;provvigioni_acquisto;provvigioni_incasso;netto;diritti;accessori;imponibile;antiracket;tasse;lordo;ssn;sconto_applicato_1;sconto_applicato_2;massimo;franchigia;diaria;libro_matricola;numero_applicazione_lm;collaboratore_1;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;al_provv_tot_c1;al_provv_acq_c1;al_provv_acq_parte_fissa_c1;al_provv_acq_parte_variabile_c1;al_provv_inc_c1;al_provv_inc_parte_fissa_c1;al_provv_inc_parte_variabile_c1;timestamp_record
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;TT0;TERREMOTO - BENI STORICI;0;;0,00;0,00;0,00;0,00;4500000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;128,67;0,00;0,00;128,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;S91;EVENTI ATM.GRANDINE - INCENDIO DA R.I. - TASSA 0;0;;0,00;0,00;0,00;0,00;4500000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;32,18;0,00;0,00;32,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;S92;EVENTI ATM.VENTO - INCENDIO DA R.I. - TASSA 0;0;;0,00;0,00;0,00;0,00;4500000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;96,52;0,00;0,00;96,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;S97;SOVRACCARICO NEVE DA RI - INCENDIO TASSA 0;0;;0,00;0,00;0,00;0,00;4500000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;450,19;0,00;0,00;450,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;S95;SCIOPERO-RISCHI INDUSTRIALI - INCENDIO - TASSA 0;0;;0,00;0,00;0,00;0,00;4500000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;E02;FABBRICATI;0;;0,00;0,00;0,00;0,00;10000000;0,00;0,00;;;;;R;T;0,00;0,00;0,00;11,96;0,00;0,00;11,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;E66;RCO - PRIMA CATEGORIA PROVVIGIONALE;0;;0,00;0,00;0,00;0,00;10000000;0,00;0,00;;;;;R;T;0,00;0,00;0,00;8,97;0,00;0,00;8,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;E42;FABBRICATI;0;;0,00;0,00;0,00;0,00;1000000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;8,97;0,00;0,00;8,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;E72;FABBRICATI - BENI STORICI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;337,01;0,00;0,00;337,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;T03;AZIENDE E PROFESSIONISTI;0;;0,00;0,00;0,00;0,00;20000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;21,94;0,00;0,00;21,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;I40;CUMULATIVA INFORTUNI AZIENDALE;0;;0,00;0,00;0,00;0,00;100000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;386,18;0,00;0,00;386,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;1A2;CIVILI NON AUTOMATIZZATE;0;;0,00;0,00;0,00;0,00;9695000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;S29;ADB - TERRORISMO DA RISCHI INDUSTRIALI;0;;0,00;0,00;0,00;0,00;9695000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;S27;TERRORISMO DA R.I. INCENDIO;0;;0,00;0,00;0,00;0,00;9695000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;S52;SOVRACCARICO NEVE DA RI - INCENDIO;0;;0,00;0,00;0,00;0,00;9695000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;S54;SCIOPERO-RISCHI INDUSTRIALI - INCENDIO;0;;0,00;0,00;0,00;0,00;9695000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;S56;SCIOPERO - ADB DA RISCHI INDUSTRIALI;0;;0,00;0,00;0,00;0,00;9695000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;1CC;CATASTROFALI DA RI INCENDIO;0;;0,00;0,00;0,00;0,00;9695000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;TT1;TERREMOTO DA RI INCENDIO;0;;0,00;0,00;0,00;0,00;9695000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289400527;289400527;OWEB-23774-289400527;;5;GEN;;732884004;0;;;;;1B2;ADB DA CIVILI NON AUTOMATIZZATE;0;;0,00;0,00;0,00;0,00;9695000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289403936;289403936;OWEB-23774-289403936;;0127;UCA-33300;;F100177469300113X;0;;;;;000679;12.50%_UCA Coll Flotta Auto_Spese legali_TL;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;2,66;0,00;0,00;2,66;0,00;0,34;3,0;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289403936;289403936;OWEB-23774-289403936;;0127;UCA-33300;;F100177469300113X;0;;;;;000680;12,50%_UCA Coll Flotta Auto_Mass Illimitato_TL;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;17,77;0,00;0,00;17,77;0,00;2,23;20,0;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289403936;289403936;OWEB-23774-289403936;;0127;UCA-33300;;F100177469300113X;0;;;;;000687;TL12.50%_ramo1711_Coll Flotta Auto_TL Auto;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;62,09;0,00;0,00;62,09;0,00;7,77;69,86;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289403936;289403936;OWEB-23774-289403936;;0127;UCA-33300;;F100177469300113X;0;;;;;000688;PP12.50_ramo1611_Coll Auto Flotta Auto_TL;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,06;0,00;0,00;0,06;0,00;0,01;0,07;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;289403936;289403936;OWEB-23774-289403936;;0127;UCA-33300;;F100177469300113X;0;;;;;000689;Cso Recupero Punti_ramo1612_Coll Flotta_ TL Auto;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,06;0,00;0,00;0,06;0,00;0,01;0,07;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241951052;241951052;OWEB-23774-241951052;;5;GEN;;180394770;0;;;;;N84;RC AUTOCARRI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1858,7;0,00;0,00;1858,7;0,00;427,5;2286,2;195,16;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241951052;241951052;OWEB-23774-241951052;;5;GEN;;180394770;0;;;;;O58;ROTTURA CRISTALLI;0;;0,00;0,00;100,0;10,0;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;79,76;0,00;0,00;79,76;0,00;10,77;90,53;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241951052;241951052;OWEB-23774-241951052;;5;GEN;;180394770;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,5;0,00;0,00;0,5;0,00;0,07;0,57;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241951052;241951052;OWEB-23774-241951052;;5;GEN;;180394770;0;;;;;N82;PERDITA DELLE CHIAVI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,99;0,00;0,00;1,99;0,00;0,27;2,26;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241951052;241951052;OWEB-23774-241951052;;5;GEN;;180394770;0;;;;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,99;0,00;0,00;1,99;0,00;0,2;2,19;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241951052;241951052;OWEB-23774-241951052;;5;GEN;;180394770;0;;;;;Q18;GARANZIE AGGIUNTIVE AUTO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;13,93;0,00;0,00;13,93;0,00;1,89;15,82;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241951052;241951052;OWEB-23774-241951052;;5;GEN;;180394770;0;;;;;N81;DUPLICAZIONE PATENTE GUIDA;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,99;0,00;0,00;1,99;0,00;0,27;2,26;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241951163;241951163;OWEB-23774-241951163;;5;GEN;;180394881;0;;;;;N84;RC AUTOCARRI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;396,69;0,00;0,00;396,69;0,00;91,24;487,93;41,65;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241951163;241951163;OWEB-23774-241951163;;5;GEN;;180394881;0;;;;;O80;RICORSO TERZI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,25;0,00;0,00;0,25;0,01;0,04;0,29;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241951163;241951163;OWEB-23774-241951163;;5;GEN;;180394881;0;;;;;O66;I/F RISCHI SPECIALI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,25;0,00;0,00;0,25;0,01;0,03;0,28;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;241952633;241952633;OWEB-23774-241952633;;5;GEN;;730239690;0;;;;;T06;TUTELA 1CAT AZIENDE E PROFESSIONISTI;0;;0,00;0,00;0,00;0,00;20000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;63,5;0,00;0,00;63,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;247897318;247897318;OWEB-23774-247897318;;5;GEN;;730688705;0;;;;;E19;R.C. PROFESSIONISTI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;374,64;0,00;0,00;374,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;247897349;247897349;OWEB-23774-247897349;;5;GEN;;730746992;0;;;;;3A8;INCENDI VARI;0;;0,00;0,00;0,00;0,00;250001,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;41,76;0,00;0,00;41,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;247897349;247897349;OWEB-23774-247897349;;5;GEN;;730746992;0;;;;;1B1;ADB DA CIVILI AUTOMATIZZATE;0;;0,00;0,00;0,00;0,00;250001,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,86;0,00;0,00;0,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;247897349;247897349;OWEB-23774-247897349;;5;GEN;;730746992;0;;;;;E06;VARIE;0;;0,00;0,00;0,00;0,00;1000000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;78,45;0,00;0,00;78,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;1A1;CIVILI AUTOMATIZZATE;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;34,83;0,00;0,00;34,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;S57;SCIOPERO - ADB DA RISCHI ORDINARI;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;4,73;0,00;0,00;4,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;1E2;RCD DA CIVILI NON AUTOMATIZZATE;0;;0,00;0,00;0,00;0,00;1000000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;21,69;0,00;0,00;21,69;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;2B1;INCENDIO ADB - CIVILI - DANNI D'ACQUA;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;73,15;0,00;0,00;73,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;1B1;ADB DA CIVILI AUTOMATIZZATE;0;;0,00;0,00;0,00;0,00;400000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;121,4;0,00;0,00;121,4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;S28;TERRORISMO DA R.O. INCENDIO;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,28;0,00;0,00;0,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;S30;ADB - TERRORISMO DA RISCHI ORDINARI;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;4,74;0,00;0,00;4,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;TTA;TERREMOTO DA RO INCENDIO - MIGRAZIONE A TASSA ZERO;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;101,43;0,00;0,00;101,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;S02;HAIL - GRANDINE DA R.O. INCENDIO;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;21,29;0,00;0,00;21,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;S15;WINDSTORM DA R.O. INCENDIO;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;74,49;0,00;0,00;74,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;1AG;ALLAGAMENTO DA R.O.INCENDI -MIGRAZIONI A TASSA 0;0;;0,00;0,00;0,00;0,00;230000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;24,31;0,00;0,00;24,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;S90;INCENDIO - ALLUVIONE ( NO F.F) - DA RO - TASSA 0;0;;0,00;0,00;0,00;0,00;230000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;24,31;0,00;0,00;24,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;S53;SOVRACCARICO NEVE DA RO - INCENDIO;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;10,64;0,00;0,00;10,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;S55;SCIOPERO-RISCHI ORDINARI - INCENDIO;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,28;0,00;0,00;0,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;1E1;RCD DA CIVILI AUTOMATIZZATE;0;;0,00;0,00;0,00;0,00;1000000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;26,35;0,00;0,00;26,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;2E3;RCD DA GLOBALI STAND./ DANNI ACQUA;0;;0,00;0,00;0,00;0,00;1000000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;16,22;0,00;0,00;16,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;249472837;249472837;OWEB-23774-249472837;;5;GEN;;730787221;0;;;;;A47;DANNI INDIRETTI RO;0;;0,00;0,00;0,00;0,00;460000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;34,36;0,00;0,00;34,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
