tp_record_share;id_polizza_exp;id_anagrafica_exp;id_anag_inviante;id_anag_ricevente;id_polizza_invio;id_polizza_inviante;id_polizza_ricevente;id_rischio_exp;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;progressivo_contratto;repertorio;rischio_art20;descrizione_rischio_art_20;stato_art_20;tipo_polizza_share;ramo_share;ramo_cmp;rischio_cmp;cod_rischio_inviante;prodotto_cmp;sottoprodotto_cmp;versione_prodotto_cmp;modello_cga_cmp;ramo_gestione_cmp;cod_stato_share;cod_storno_share;cod_storno_cmp;data_annullamento;data_sospensione;effetto;scadenza_originale;scadenza_effettiva;scadenza_emesso;scadenza_incassato;frazionamento_share;durata_share;tacito_rinnovo_share;proroga_share;disdetta_share;giorni_mora;collaboratore_1;collaboratore_2;collaboratore_3;collaboratore_4;collaboratore_5;tipo_coass;ns_quota;quota_delegataria_sinistri;cmp_delegataria;numero_polizza_delegataria;tipo_riparto_share;fl_vincolo;tipo_vincolo_cmp;scadenza_vincolo;codice_vincolo;vincolataria;valuta_share;fl_imposta;fl_antiracket;cmp_sostituita_1_ania;cmp_sostituita_1_exp;agenzia_sostituita_1;numero_polizza_sostituita_1;progressivo_sostituita_1;repertorio_sostituita_1;cmp_sostituente_ania;cmp_sostituente_exp;agenzia_sostituente;numero_polizza_sostituente;progressivo_sostituente;repertorio_sostituente;id_sostituita_exp;id_sostituita_inviante;id_sostituita_ricevente;id_sostituente_exp;id_sostituente_inviante;id_sostituente_ricevente;codice_calcolo_provvigioni;tipo_provvigioni_share;fl_provvigioni_forzate;tipo_premi;tipo_premi_delega;provvigioni_totali;provvigioni_acquisto;provvigioni_incasso;netto_totale;diritti_totale;accessori_totale;imponibile_totale;antiracket_totale;ssn_totale;tasse_totale;lordo_totale;interessi_frazionamento;compenso_totale;fondo_mutua_totale;altre_spese_totale;diritti_emissione;diritti_puo;diritti_pur;sconto;sconto_applicato_1;sconto_applicato_2;flag_riparto;canale_com;canale_commerciale;tipo_pagamento;numero_proposta_cmp;codice_broker;data_emissione;tipo_affare_share;libro_matricola;numero_applicazione_lm;quietanzamento_lm;tipo_firma;account;filiale;mezzo_pagamento_cmp;mezzo_pag_share;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;al_provv_tot_c1;al_provv_acq_c1;al_provv_acq_parte_fissa_c1;al_provv_acq_parte_variabile_c1;al_provv_inc_c1;al_provv_inc_parte_fissa_c1;al_provv_inc_parte_variabile_c1;binder;corrispondente;sindacato;piazzamento;sottoscrittore;ramo_binder;polizza_lps;solo_fondi;estensione_1;estensione_2;estensione_3;id_fornitore_inviante;id_fornitore_ricevente;url_docum_unica;url_docum_dip;url_docum_dip_agg;url_docum_cga;data_fine_sospensione;cod_riattivazione;timestamp_record
20;241951503;97021889;OWEB-23774-97021889;;241951503;OWEB-23774-241951503;;;5;GEN;A000134469;180991812;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;04/08/2023;04/08/2024;04/08/2026;;04/08/2025;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;239,55;0,00;0,00;239,55;0,00;0,00;0,00;239,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951507;97015163;OWEB-23774-97015163;;241951507;OWEB-23774-241951507;;;5;GEN;A000134469;180991816;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;07/08/2023;07/08/2024;07/08/2024;;07/08/2024;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;335,0;0,00;0,00;335,0;0,00;35,12;77,01;412,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951468;97017746;OWEB-23774-97017746;;241951468;OWEB-23774-241951468;;;5;GEN;A000134469;180991777;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;08/08/2023;08/08/2024;08/08/2024;;08/08/2024;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;404,56;0,00;0,00;404,56;0,00;25,56;70,35;474,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951505;97022489;OWEB-23774-97022489;;241951505;OWEB-23774-241951505;;;5;GEN;A000134469;180991814;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;08/08/2023;08/08/2024;08/08/2024;;08/08/2024;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;327,96;0,00;0,00;327,96;0,00;24,09;57,05;385,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951565;97017314;OWEB-23774-97017314;;241951565;OWEB-23774-241951565;;;5;GEN;A000134469;180991874;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;08/08/2023;08/08/2024;08/08/2024;;08/08/2024;1;;S;;0;0;079;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;361,83;0,00;0,00;361,83;0,00;37,94;83,18;445,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;26/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951182;97018405;OWEB-23774-97018405;;241951182;OWEB-23774-241951182;;;5;GEN;A000134469;180394900;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;13/07/2023;13/07/2024;13/07/2024;;13/07/2024;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;404,92;0,00;0,00;404,92;0,00;42,46;93,09;498,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;15/06/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951209;97020598;OWEB-23774-97020598;;241951209;OWEB-23774-241951209;;;5;GEN;A000134469;180394927;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;12/07/2023;12/07/2024;12/07/2024;;12/07/2024;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;1050,53;0,00;0,00;1050,53;0,00;20,63;156,38;1206,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;16/06/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951588;97017187;OWEB-23774-97017187;;241951588;OWEB-23774-241951588;;;5;GEN;A000134469;180991897;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;27/07/2023;27/07/2024;27/07/2024;;27/07/2024;1;;S;;0;0;022;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;441,48;0,00;0,00;441,48;0,00;21,84;68,03;509,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;03/08/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951322;97022115;OWEB-23774-97022115;;241951322;OWEB-23774-241951322;;;5;GEN;A000134469;180395040;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;04/07/2023;04/07/2024;04/07/2024;;04/01/2024;2;;S;;0;0;022;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;20/06/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951437;97019339;OWEB-23774-97019339;;241951437;OWEB-23774-241951437;;;5;GEN;A000134469;180991746;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;09/08/2023;09/08/2024;09/08/2024;;09/08/2024;1;;S;;0;0;022;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;66,67;0,00;0,00;66,67;0,00;7,0;15,33;82,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;265757684;108618770;OWEB-23774-108618770;;265757684;OWEB-23774-265757684;;;5;GEN;A000134469;732486586;0;;;;;;1;;3D;50;;CAT-ORI;;;;;AT;-;;;;12/05/2025;;12/05/2027;;12/06/2026;12;;S;;0;0;079;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;33,08;0,00;3,31;36,39;0,00;0,00;1,11;37,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;P13727806;;12/05/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;265757685;108618772;OWEB-23774-108618772;;265757685;OWEB-23774-265757685;;;5;GEN;A000134469;732486598;0;;;;;;1;;3D;50;;CAT-ORI;;;;;AT;-;;;;12/05/2025;;12/05/2027;;12/06/2026;12;;S;;0;0;079;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;91,18;0,00;9,11;100,29;0,00;0,00;2,71;103,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;P13993294;;12/05/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;277547402;97020589;OWEB-23774-97020589;;277547402;OWEB-23774-277547402;;;5;GEN;A000134469;183629679;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;17/12/2025;20/12/2025;20/12/2026;;20/12/2025;2;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180024356;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;313,48;0,00;0,00;313,48;0,00;13,62;46,63;360,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;16/12/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;283112151;97022910;OWEB-23774-97022910;;283112151;OWEB-23774-283112151;;;5;GEN;A000134469;184642980;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;01/04/2026;23/06/2026;23/06/2026;;23/06/2026;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;183628989;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;182,93;0,00;0,00;182,93;0,00;19,21;42,07;225,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;01/04/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;254739636;97016279;OWEB-23774-97016279;;254739636;OWEB-23774-254739636;;;5;GEN;A000134469;182259847;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;05/09/2024;28/06/2025;28/06/2025;;28/12/2024;2;;S;;0;0;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180394718;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;213,47;0,00;0,00;213,47;0,00;13,16;36,53;250,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;05/09/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;250720197;97021650;OWEB-23774-97021650;;250720197;OWEB-23774-250720197;;;5;GEN;A000134469;182259564;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;30/06/2024;30/06/2025;30/06/2025;;30/06/2025;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;21,58;0,00;0,00;21,58;0,00;2,21;4,92;26,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/05/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;254101911;103094182;OWEB-23774-103094182;;254101911;OWEB-23774-254101911;;;5;GEN;A000134469;182259780;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;01/08/2024;01/08/2025;01/08/2025;;01/08/2025;1;;S;;0;0;076;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;381,68;0,00;0,00;381,68;0,00;39,55;87,32;469,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;01/08/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;254143676;97017349;OWEB-23774-97017349;;254143676;OWEB-23774-254143676;;;5;GEN;A000134469;182259790;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;03/08/2024;01/08/2025;01/08/2026;;01/08/2025;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;182259787;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;228,95;0,00;0,00;228,95;0,00;0,00;0,00;228,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;02/08/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;271421910;103011939;OWEB-23774-103011939;;271421910;OWEB-23774-271421910;;;5;GEN;A000134469;183629287;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;01/08/2025;01/08/2026;01/08/2026;;01/02/2026;2;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;182259767;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;133,79;0,00;0,00;133,79;0,00;9,46;26,21;160,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;15/07/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;271612952;110730404;OWEB-23774-110730404;;271612952;OWEB-23774-271612952;;;5;GEN;A000134469;183629327;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;01/08/2025;01/08/2026;01/08/2026;;01/08/2026;1;;S;;0;0;079;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;297,93;0,00;0,00;297,93;0,00;25,73;62,06;359,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;30/07/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;278598583;102751641;OWEB-23774-102751641;;278598583;OWEB-23774-278598583;;;5;GEN;A000134469;183629747;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;23/01/2026;01/08/2026;01/08/2026;;01/08/2026;1;;S;;0;0;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;182259728;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;379,71;0,00;0,00;379,71;0,00;18,89;59,29;439,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;19/01/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;251633975;97017053;OWEB-23774-97017053;;251633975;OWEB-23774-251633975;;;5;GEN;A000134469;182259605;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;07/06/2024;02/08/2024;02/08/2024;;02/08/2024;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180991761;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;420,14;0,00;0,00;420,14;0,00;32,6;85,36;505,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;06/06/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;271751873;97018827;OWEB-23774-97018827;;271751873;OWEB-23774-271751873;;;5;GEN;A000134469;183629334;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;02/08/2025;02/08/2026;02/08/2026;;02/02/2026;2;;S;;0;0;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;141,36;0,00;0,00;141,36;0,00;9,39;27,14;168,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;01/08/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;272219072;97037579;OWEB-23774-97037579;;272219072;OWEB-23774-272219072;;;5;GEN;A000134469;183629351;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;02/08/2025;02/08/2026;02/08/2026;;02/08/2026;1;;S;;0;0;076;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180991892;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;1272,94;0,00;0,00;1272,94;0,00;26,86;204,06;1477,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;05/08/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;272219042;97020531;OWEB-23774-97020531;;272219042;OWEB-23774-272219042;;;5;GEN;A000134469;183629347;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;04/08/2025;04/08/2026;04/08/2026;;04/08/2026;1;;S;;0;0;077;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;106,07;0,00;0,00;106,07;0,00;10,61;23,92;129,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;04/08/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;272219071;97019960;OWEB-23774-97019960;;272219071;OWEB-23774-272219071;;;5;GEN;A000134469;183629348;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;04/08/2025;04/08/2026;04/08/2026;;04/08/2026;1;;S;;0;0;076;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180991887;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;313,08;0,00;0,00;313,08;0,00;21,79;56,92;370,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;05/08/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;288913899;118483195;OWEB-23774-118483195;;288913899;OWEB-23774-288913899;;;5;GEN;A000134469;184643226;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;20/06/2026;20/06/2027;20/06/2027;;20/06/2027;1;;S;;0;0;077;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;342,16;0,00;0,00;342,16;0,00;18,49;55,8;397,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;17/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;254275144;97015643;OWEB-23774-97015643;;254275144;OWEB-23774-254275144;;;5;GEN;A000134469;182259806;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;07/08/2024;07/08/2025;07/08/2025;;07/08/2025;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;260,16;0,00;0,00;260,16;0,00;27,32;59,84;320,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;07/08/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;254302232;103191452;OWEB-23774-103191452;;254302232;OWEB-23774-254302232;;;5;GEN;A000134469;182259808;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;07/08/2024;07/08/2025;07/08/2025;;07/08/2025;1;;S;;0;0;076;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;357,31;0,00;0,00;357,31;0,00;27,29;72,69;430,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;08/08/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;272219073;97017933;OWEB-23774-97017933;;272219073;OWEB-23774-272219073;;;5;GEN;A000134469;183629349;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;07/08/2025;07/08/2026;07/08/2026;;07/08/2026;1;;S;;0;0;076;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180991899;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;474,45;0,00;0,00;474,45;0,00;46,14;105,55;580,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;05/08/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;272219130;97015584;OWEB-23774-97015584;;272219130;OWEB-23774-272219130;;;5;GEN;A000134469;183629362;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;08/08/2025;08/08/2026;08/08/2026;;08/08/2026;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;182260023;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;812,75;0,00;0,00;812,75;0,00;28,21;135,25;948,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;07/08/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;272247210;97022832;OWEB-23774-97022832;;272247210;OWEB-23774-272247210;;;5;GEN;A000134469;183629369;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;08/08/2025;08/08/2026;08/08/2026;;08/08/2026;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;81,68;0,00;0,00;81,68;0,00;8,05;18,32;100,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;18/08/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;272273282;103191457;OWEB-23774-103191457;;272273282;OWEB-23774-272273282;;;5;GEN;A000134469;183629372;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;08/08/2025;08/08/2026;08/08/2026;;08/02/2026;2;;S;;0;0;076;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;182259810;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;163,76;0,00;0,00;163,76;0,00;10,7;31,24;195,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;20/08/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
